step,metric_value,label,metric_name
24,-0.7620000000000005,high control,Control
25,-0.7380000000000004,high control,Control
26,-0.8609999999999997,high control,Control
27,-0.8270000000000002,high control,Control
28,-0.8444999999999999,high control,Control
29,-0.7655000000000005,high control,Control
30,-0.7050000000000004,high control,Control
31,-0.7060000000000002,high control,Control
32,-0.6735000000000005,high control,Control
33,-0.6005000000000003,high control,Control
34,-0.6895000000000002,high control,Control
35,-0.6305000000000005,high control,Control
36,-0.6110000000000004,high control,Control
37,-0.7220000000000002,high control,Control
38,-0.6690000000000006,high control,Control
39,-0.7320000000000004,high control,Control
40,-0.6525000000000007,high control,Control
41,-0.5865000000000008,high control,Control
42,-0.4410000000000008,high control,Control
43,-0.4475000000000008,high control,Control
44,-0.472000000000001,high control,Control
45,-0.5255000000000007,high control,Control
46,-0.34200000000000047,high control,Control
47,-0.2685000000000002,high control,Control
48,-0.026000000000000075,high control,Control
49,0.13350000000000006,high control,Control
50,0.1335000000000001,high control,Control
51,0.3390000000000001,high control,Control
52,0.4149999999999999,high control,Control
53,0.38049999999999995,high control,Control
54,0.4124999999999999,high control,Control
55,0.3369999999999999,high control,Control
56,0.20800000000000005,high control,Control
57,0.30099999999999955,high control,Control
58,0.2294999999999999,high control,Control
59,0.020999999999999984,high control,Control
60,-0.04399999999999997,high control,Control
61,0.12400000000000004,high control,Control
62,0.17100000000000004,high control,Control
63,0.20600000000000002,high control,Control
64,0.3424999999999998,high control,Control
65,0.3984999999999998,high control,Control
66,0.19949999999999982,high control,Control
67,0.16749999999999993,high control,Control
68,0.36099999999999993,high control,Control
69,0.287,high control,Control
70,0.3554999999999999,high control,Control
71,0.2504999999999999,high control,Control
72,0.3734999999999999,high control,Control
73,0.33049999999999985,high control,Control
74,0.31549999999999995,high control,Control
75,0.27699999999999997,high control,Control
76,0.27999999999999986,high control,Control
77,0.2904999999999999,high control,Control
78,0.2804999999999999,high control,Control
79,0.24600000000000005,high control,Control
80,0.3449999999999998,high control,Control
81,0.3389999999999996,high control,Control
82,0.20699999999999982,high control,Control
83,0.20699999999999993,high control,Control
84,0.26599999999999985,high control,Control
85,0.3009999999999998,high control,Control
86,0.288,high control,Control
87,0.322,high control,Control
88,0.6084999999999997,high control,Control
89,0.6379999999999997,high control,Control
90,0.5379999999999998,high control,Control
91,0.32300000000000006,high control,Control
92,0.5264999999999997,high control,Control
93,0.4745,high control,Control
94,0.41600000000000015,high control,Control
95,0.4664999999999999,high control,Control
96,0.32350000000000007,high control,Control
97,0.22100000000000009,high control,Control
98,0.11850000000000001,high control,Control
99,0.0040000000000000304,high control,Control
100,0.017999999999999995,high control,Control
0,-0.46100000000000046,low control,Control
1,-0.3360000000000003,low control,Control
2,-0.4990000000000005,low control,Control
3,-0.4970000000000004,low control,Control
4,-0.5925000000000005,low control,Control
5,-0.49850000000000044,low control,Control
6,-0.5555000000000004,low control,Control
7,-0.5525000000000002,low control,Control
8,-0.6455000000000006,low control,Control
9,-0.8300000000000004,low control,Control
10,-0.8545000000000005,low control,Control
11,-0.7480000000000007,low control,Control
12,-0.8385000000000002,low control,Control
13,-0.7770000000000001,low control,Control
14,-0.8664999999999999,low control,Control
15,-0.8105000000000002,low control,Control
16,-0.7895000000000002,low control,Control
17,-0.6990000000000005,low control,Control
18,-0.7769999999999996,low control,Control
19,-0.7300000000000001,low control,Control
20,-0.7425000000000003,low control,Control
21,-0.7530000000000004,low control,Control
22,-0.7954999999999999,low control,Control
23,-0.7830000000000007,low control,Control
24,-0.7480000000000007,low control,Control
25,-0.8775000000000003,low control,Control
26,-0.7855000000000009,low control,Control
27,-0.5625000000000007,low control,Control
28,-0.6740000000000005,low control,Control
29,-0.5545000000000004,low control,Control
30,-0.5510000000000005,low control,Control
31,-0.43350000000000016,low control,Control
32,-0.5940000000000001,low control,Control
33,-0.5815000000000002,low control,Control
34,-0.47400000000000003,low control,Control
35,-0.5640000000000004,low control,Control
36,-0.47550000000000003,low control,Control
37,-0.5200000000000006,low control,Control
38,-0.5065000000000004,low control,Control
39,-0.4405000000000003,low control,Control
40,-0.4720000000000003,low control,Control
41,-0.327,low control,Control
42,-0.24450000000000005,low control,Control
43,-0.39000000000000035,low control,Control
44,-0.16400000000000012,low control,Control
45,-0.22000000000000008,low control,Control
46,-0.14100000000000001,low control,Control
47,-0.21600000000000016,low control,Control
48,-0.30750000000000016,low control,Control
49,-0.3270000000000003,low control,Control
50,-0.24750000000000014,low control,Control
51,-0.21950000000000017,low control,Control
52,-0.16,low control,Control
53,-0.24850000000000017,low control,Control
54,-0.25149999999999983,low control,Control
55,-0.13000000000000006,low control,Control
56,0.014500000000000053,low control,Control
57,-0.053000000000000054,low control,Control
58,-0.08700000000000001,low control,Control
59,-0.1495,low control,Control
60,-0.12849999999999995,low control,Control
61,-0.24899999999999992,low control,Control
62,-0.33349999999999996,low control,Control
63,-0.572,low control,Control
64,-0.6129999999999999,low control,Control
65,-0.8070000000000002,low control,Control
66,-0.7885,low control,Control
67,-0.8819999999999999,low control,Control
68,-0.9820000000000002,low control,Control
69,-0.9445,low control,Control
70,-0.9950000000000003,low control,Control
71,-0.8360000000000001,low control,Control
72,-0.7325,low control,Control
73,-0.7624999999999998,low control,Control
74,-0.8284999999999997,low control,Control
75,-0.8374999999999996,low control,Control
76,-0.8149999999999996,low control,Control
77,-0.8559999999999992,low control,Control
78,-0.7384999999999993,low control,Control
79,-0.8219999999999993,low control,Control
80,-0.918999999999999,low control,Control
81,-0.8439999999999998,low control,Control
82,-0.6870000000000003,low control,Control
83,-0.8149999999999994,low control,Control
84,-0.6620000000000004,low control,Control
85,-0.6669999999999999,low control,Control
86,-0.5810000000000004,low control,Control
87,-0.4795000000000005,low control,Control
88,-0.6934999999999992,low control,Control
89,-0.5770000000000003,low control,Control
90,-0.6050000000000003,low control,Control
91,-0.44300000000000034,low control,Control
92,-0.39100000000000046,low control,Control
93,-0.4460000000000004,low control,Control
94,-0.41250000000000014,low control,Control
95,-0.4880000000000004,low control,Control
96,-0.5415000000000004,low control,Control
97,-0.6550000000000005,low control,Control
98,-0.6440000000000005,low control,Control
99,-0.7189999999999993,low control,Control
100,-0.6740000000000002,low control,Control
